article_name,country,revision_id,article_quality_est.,population
Ahmad Tavakkoli,Iran,797907342,C,84150000
Rostam Ghasemi,Iran,797912618,C,84150000
Manutchehr Salimi,Iran,797960934,Stub,84150000
Alireza Avayi,Iran,797965986,Stub,84150000
Hasan Ali Khan Garroosy,Iran,798045778,Stub,84150000
Hassan Emami,Iran,798067275,Start,84150000
Abdullah Moazzami,Iran,798067329,Stub,84150000
Hossein Pirnia,Iran,798067415,Stub,84150000
Esmail Momtaz od-Dowleh,Iran,798067443,Start,84150000
Hossein Dadgar,Iran,798067529,Stub,84150000
Afshin Habibzadeh,Iran,798074611,Stub,84150000
Naser al-Din Shah Qajar,Iran,798108767,C,84150000
Mohammad-Javad Azari Jahromi,Iran,798165401,Start,84150000
Nasser Moghadam,Iran,798227908,Start,84150000
Hossein Nejabat,Iran,798239222,Stub,84150000
Abbas Salehi,Iran,798259646,Stub,84150000
Kamran Bagheri Lankarani,Iran,798303359,Stub,84150000
Masoud Pezeshkian,Iran,798343576,Start,84150000
Javad Shahrestani,Iran,798373981,Stub,84150000
Ali Asghar Mounesan,Iran,798376847,Stub,84150000
Hossein Ghorbanzadeh,Iran,798424099,Stub,84150000
Yonathan Betkolia,Iran,798426814,Stub,84150000
Hamzeh Shakib,Iran,798521474,Stub,84150000
Mahmoud Khosravivafa,Iran,798524621,Stub,84150000
Nader Shariatmadari,Iran,798526589,Stub,84150000
Hassan Ziari,Iran,798526669,Stub,84150000
Khalil Maleki,Iran,798528014,Start,84150000
"Mostafa Hashemitaba presidential campaign, 2017",Iran,798533640,Stub,84150000
Davoud Hermidas-Bavand,Iran,798570513,Start,84150000
Asghar Parsa,Iran,798574254,Stub,84150000
Dariush Forouhar,Iran,798574475,Start,84150000
Isa Kalantari,Iran,798620275,Stub,84150000
Mehrdad Bazrpash,Iran,798700885,Start,84150000
Sheikh Fazlollah Noori,Iran,798765932,C,84150000
Mahmoud Ahmadinejad and the 1979 hostage crisis,Iran,798870462,C,84150000
Mahmoud Ahmadinejad's letter to George W. Bush,Iran,798870474,C,84150000
Anoushiravan Mirza,Iran,798905328,B,84150000
Ali Akbar Bahman,Iran,798907214,B,84150000
Mohammad Bagher Zolghadr,Iran,799022786,Start,84150000
Mohammad Khatami's reforms,Iran,799022935,C,84150000
Mohammad Montazeri,Iran,799022967,GA,84150000
Mohammad Reza Rahimi,Iran,799023061,GA,84150000
Mohsen Kadivar,Iran,799024195,C,84150000
Mojtaba Rahmandoust,Iran,799024641,Stub,84150000
Mojtaba Vahedi,Iran,799024654,Stub,84150000
Morteza Moballegh,Iran,799036962,Stub,84150000
Mostafa Moeen,Iran,799038498,Start,84150000
Mostafa Tajzadeh,Iran,799038516,C,84150000
Maryam Rajavi,Iran,799172338,C,84150000
Neda Soltani,Iran,799175442,Start,84150000
Parviz Davoodi,Iran,799189382,Start,84150000
Zia'eddin Tabatabaee,Iran,799360630,Start,84150000
A Letter for Tomorrow,Iran,799417766,B,84150000
Morteza Motahhari,Iran,799442623,C,84150000
Piruz Dilanchi,Iran,799531041,C,84150000
Mostafa Salimi (Mayor),Iran,799552032,Stub,84150000
Esmaeil Dousti,Iran,799552168,Stub,84150000
"Iranian local elections, 2003",Iran,799553782,C,84150000
Manouchehr Eghbal,Iran,799605929,Start,84150000
Allah-Yar Saleh,Iran,799626048,Start,84150000
Gholam Hossein Sadighi,Iran,799629437,Start,84150000
Dialogue Among Civilizations,Iran,799817682,C,84150000
Rasoul Momeni,Iran,799888924,Stub,84150000
Reza Alijani,Iran,799928960,Stub,84150000
Ramin Nourqolipour,Iran,799934021,Stub,84150000
Sadegh Mahsouli,Iran,800046589,Start,84150000
Saeid Aboutaleb,Iran,800047204,Stub,84150000
Esmaeil Jabbarzadeh,Iran,800090512,Stub,84150000
Shahla Habibi,Iran,800099315,Stub,84150000
Mohammad Reza Aref,Iran,800111269,GA,84150000
Shivan Qaderi,Iran,800150296,Start,84150000
Mohammad Hejazi,Iran,800150539,Start,84150000
Sadeq Khalilian,Iran,800158870,Start,84150000
Reza Taghipour,Iran,800159376,Stub,84150000
Mostafa Mohammad-Najjar,Iran,800160447,C,84150000
Mohammad-Sadegh Salehimanesh,Iran,800161624,Stub,84150000
Abdollah Nouri,Iran,800161753,C,84150000
Mohammad-Ali Rahmani,Iran,800161908,Stub,84150000
Hamid Chitchian,Iran,800162929,Start,84150000
Mohammad Reza Nematzadeh,Iran,800163065,Start,84150000
Alireza Tahmasbi,Iran,800163767,Stub,84150000
Parviz Fattah,Iran,800163771,Start,84150000
Mohammad-Reza Eskandari,Iran,800163774,Stub,84150000
Samad Khan Momtaz os-Saltaneh,Iran,800188676,Start,84150000
Mohammad Marandi,Iran,800264546,C,84150000
Mahmoud Hessabi,Iran,800371902,Start,84150000
Hamidreza Taraghi,Iran,800399358,Stub,84150000
Reza Farajidana,Iran,800403723,Start,84150000
Masoud Dehnamaki,Iran,800403942,C,84150000
Abdollah Ramezanzadeh,Iran,800445432,Start,84150000
Sadeq Tabatabaei,Iran,800445949,C,84150000
Hassan Habibi,Iran,800455710,C,84150000
Mohammad-Ali Amani,Iran,800457795,Stub,84150000
Taghi Khamoushi,Iran,800463785,Stub,84150000
Zohreh Akhyani,Iran,800482341,Start,84150000
Mirza Abolhassan Khan Ilchi,Iran,800563623,C,84150000
Hossein Rezazadeh,Iran,800658018,C,84150000
Ghodratollah Alikhani,Iran,800686605,Stub,84150000
Reza Sadr,Iran,800721452,Stub,84150000
Gholam-Hossein Elham,Iran,800780630,Start,84150000
Mohammad Bagher Nobakht,Iran,800780845,Start,84150000
Gholamhossein Karbaschi,Iran,800792781,C,84150000
Mohammad Nahavandian,Iran,800799349,C,84150000
Abol-Ghasem Kashani,Iran,800895551,Start,84150000
Hossein Makki,Iran,800895594,Start,84150000
Mojtaba Zonnour,Iran,800903404,Stub,84150000
Hootan Dolati,Iran,800947426,Start,84150000
Abdolmoghim Nasehi,Iran,800985148,Stub,84150000
Mansour Haghighatpour,Iran,801054371,Start,84150000
Vali Dadashi,Iran,801055971,Stub,84150000
Valiollah Shojapourian,Iran,801088550,Stub,84150000
Mohammad Bagher Ghalibaf,Iran,801090356,C,84150000
Mahmoud Sadeghi,Iran,801097051,Stub,84150000
Ali Motahari,Iran,801106032,C,84150000
Rahmatollah Hafezi,Iran,801106070,Stub,84150000
Ehsan Ghazizadeh Hashemi,Iran,801108758,Stub,84150000
Majid Farahani,Iran,801108861,Stub,84150000
Mahmoud Ahmadinejad and Israel,Iran,801162169,GA,84150000
Abolfazl Bazargan,Iran,801242123,Stub,84150000
Abolfazl Soroush,Iran,801242428,Stub,84150000
Abolghasem Sarhaddizadeh,Iran,801242544,Stub,84150000
Abolhassan Khamoushi,Iran,801242640,Stub,84150000
Mohammad-Javad Bahonar,Iran,801269018,C,84150000
Ali Akbar Parvaresh,Iran,801269160,Stub,84150000
Jalaleddin Farsi,Iran,801269575,Stub,84150000
Ali Meshkini,Iran,801270642,C,84150000
Jafar Shafaghat,Iran,801317362,Stub,84150000
Abbas Gharabaghi,Iran,801364093,Start,84150000
Ali Akbar Nategh-Nouri,Iran,801370979,Start,84150000
Akhund Khorasani,Iran,801374757,C,84150000
Jafar Shojouni,Iran,801449514,Stub,84150000
Seyyed Mehdi Tabatabaei,Iran,801449531,Stub,84150000
Ahmad Donyamali,Iran,801459102,Stub,84150000
Ahmad Khaleghi Damghani,Iran,801459824,Stub,84150000
Ahmad Pournejati,Iran,801460613,Stub,84150000
Ahmad Salek,Iran,801467345,Stub,84150000
Hassan Khalilabadi,Iran,801485089,Stub,84150000
Emad Afroogh,Iran,801511185,Stub,84150000
Mohammad-Ali Hosseinzadeh,Iran,801518291,Start,84150000
Controversies surrounding President Mohammad Khatami,Iran,801520135,C,84150000
Adib Boroumand,Iran,801591367,C,84150000
Mosa Kalantari,Iran,801633630,Stub,84150000
Death and state funeral of Akbar Hashemi Rafsanjani,Iran,801731727,C,84150000
Mohammad Beheshti,Iran,801738306,C,84150000
Mahmoud Farshidi,Iran,801781059,Stub,84150000
Laya Joneydi,Iran,801857251,Stub,84150000
Ali Espahbodi,Iran,801898145,Stub,84150000
Kamal Habibollahi,Iran,801906489,Start,84150000
Ali Yousefpour,Iran,801926580,Stub,84150000
Ali-Asghar Zarei,Iran,801927191,Stub,84150000
Reza Rasouli,Iran,801928980,Stub,84150000
Alireza Afshar,Iran,801929150,Stub,84150000
Eshaq Jahangiri,Iran,802024631,C,84150000
Shaykh Ali Khan Zanganeh,Iran,802089333,Start,84150000
Amir-Hossein Ghazizadeh Hashemi,Iran,802379191,Stub,84150000
Alireza Rahimi (politician),Iran,802423129,Stub,84150000
Sharafkhan Bidlisi,Iran,802439941,C,84150000
Ferzende,Iran,802439956,Start,84150000
Safar Naeimi,Iran,802478550,Stub,84150000
Mohammad-Ali Rajai,Iran,802566893,C,84150000
Abdolhossein Hazhir,Iran,802625336,Stub,84150000
Mohammad-Hossein Baniasadi,Iran,802626486,Stub,84150000
Alinaghi Khamoushi,Iran,802629137,Stub,84150000
Mahmoud Kashani,Iran,802629213,Start,84150000
Naeimeh Eshraghi,Iran,802632980,Start,84150000
Ali-Asghar Ahmadi,Iran,802633199,Stub,84150000
Morteza Tamadon,Iran,802633717,Stub,84150000
Hossein Hashemi,Iran,802633731,Stub,84150000
Faezeh Hashemi Rafsanjani,Iran,802636439,C,84150000
Hossein Dehghan,Iran,802677365,GA,84150000
Mir-Hossein Mousavi,Iran,802710115,GA,84150000
Sadegh Najafi-Khazarlou,Iran,802769463,Stub,84150000
Parviz Sorouri,Iran,802788214,Stub,84150000
Mohammad Reza Mirtajodini,Iran,802800899,Stub,84150000
Mohammad Naeimipour,Iran,802801512,Stub,84150000
Lotfollah Forouzandeh,Iran,802815802,Stub,84150000
Mohammad Javad Ameri,Iran,802817887,Stub,84150000
Mehdi Bazargan,Iran,802827598,GA,84150000
Ahmad Moftizadeh,Iran,802843828,C,84150000
Masoud Zaribafan,Iran,802860340,Stub,84150000
Shahindokht Molaverdi,Iran,802941895,Stub,84150000
Ruhollah Khatami,Iran,803016337,Stub,84150000
Hamid Sajjadi,Iran,803024049,Start,84150000
Abdolreza Mesri,Iran,803118658,Start,84150000
Iraj Shahin-Baher,Iran,803164153,Stub,84150000
Saleh Adibi,Iran,803188610,Stub,84150000
Marzieh Afkham,Iran,803191273,Stub,84150000
Hossein Fereydoun,Iran,803191344,Stub,84150000
Behzad Nabavi,Iran,803239146,C,84150000
Mohsen Armin,Iran,803239334,Stub,84150000
Saeed Emami,Iran,803240511,C,84150000
Hesamodin Ashna,Iran,803260461,Start,84150000
Abolfazl Ghana'ati,Iran,803261339,Stub,84150000
Mehrangiz Dowlatshahi,Iran,803278735,C,84150000
Abdollah Riazi,Iran,803279076,Stub,84150000
Mahmud Mahmud,Iran,803280154,Stub,84150000
Mohammad Tadayyon,Iran,803280488,Stub,84150000
Farrokhroo Parsa,Iran,803280841,C,84150000
Mozzafar Baghai,Iran,803283238,Start,84150000
Hamid-Reza Assefi,Iran,803302597,Start,84150000
Bagher Larijani,Iran,803336732,Stub,84150000
Yahya Ale Eshaq,Iran,803345272,Stub,84150000
Div Sultan Rumlu,Iran,803351111,Start,84150000
Maryam Namazie,Iran,803378653,C,84150000
Saeed Amani,Iran,803444183,Stub,84150000
The Green Scroll Campaign,Iran,803459602,Start,84150000
Azam Farahi,Iran,803506701,Stub,84150000
Azar Mansouri,Iran,803506826,Stub,84150000
Soraya Serajeddini,Iran,803578090,C,84150000
Khojaste Bagherzadeh,Iran,803617686,Start,84150000
Bahare Arvin,Iran,803676377,Stub,84150000
Bahram Parsaei,Iran,803748822,Stub,84150000
Mohammad Khatami,Iran,803753795,B,84150000
Majid Kavian,Iran,803756073,Start,84150000
Abdul Rahman Haji Ahmadi,Iran,803756451,Start,84150000
Presidency of Mahmoud Ahmadinejad,Iran,803928019,B,84150000
Presidency of Mohammad Khatami,Iran,803928118,C,84150000
Ahmad Alirezabeigi,Iran,803937693,Start,84150000
Presidency of Akbar Hashemi Rafsanjani,Iran,803939357,C,84150000
Ibrahim Alizade,Iran,804016574,Stub,84150000
Mohsen Hashemi Rafsanjani,Iran,804104931,C,84150000
Hassan Rasouli,Iran,804105438,Stub,84150000
Parvin Ahmadinejad,Iran,804120072,Stub,84150000
Davoud Ahmadinejad,Iran,804120185,Stub,84150000
Mehdi Chamran,Iran,804278460,Start,84150000
Masoud Karbasian,Iran,804339409,Stub,84150000
Abolhassan Banisadr,Iran,804349031,C,84150000
Fazlollah Sadr,Iran,804355359,Stub,84150000
Mohsen Pezeshkpour,Iran,804355501,Stub,84150000
Yahya Adl,Iran,804355642,Stub,84150000
Hassan Ali Mansur,Iran,804355798,C,84150000
Javad Saeed,Iran,804355845,Stub,84150000
Khamenei's fatwa against nuclear weapons,Iran,804510701,GA,84150000
Behrouz Nemati,Iran,804514960,Stub,84150000
Mehdi Karroubi,Iran,804689450,C,84150000
Gholam-Ali Haddad-Adel,Iran,804730568,C,84150000
Mohsen Rezaee,Iran,804734130,GA,84150000
Javad Fakoori,Iran,804738662,Start,84150000
Taghi Riahi,Iran,804738844,Stub,84150000
Ahmad Madani,Iran,804738953,Start,84150000
Assassination attempt on Ali Khamenei,Iran,804821113,Start,84150000
Mohammad Saeedikia,Iran,804845654,C,84150000
Mehdi Hashemi,Iran,804873595,C,84150000
Sepanta Niknam,Iran,805019351,Stub,84150000
Mayor of Isfahan,Iran,805031881,Stub,84150000
Ali Haghshenas,Iran,805069639,C,84150000
Saeed Hajjarian,Iran,805199926,C,84150000
Davoud Danesh-Jafari,Iran,805331603,Start,84150000
Mina Ahadi,Iran,805436562,Start,84150000
Gholam Hosein Shiri Aliabad,Iran,805454756,Stub,84150000
Gholamreza Hassani,Iran,805455759,C,84150000
Ghorbanali Saadat,Iran,805511880,Stub,84150000
Hassan Taqizadeh,Iran,805523928,C,84150000
Mohammad Hasan Khan Qajar,Iran,805594554,Start,84150000
Mohammad Mosaddegh,Iran,805597827,B,84150000
Hassan Rouhani plagiarism allegations,Iran,805752246,C,84150000
Mohammad Ali Qazi Tabatabaei,Iran,805778453,Stub,84150000
Ali Khamenei,Iran,805802370,B,84150000
Masoud Barzani,Iran,805805174,C,84150000
Majid Movaghar,Iran,805935981,Stub,84150000
Abbas Maleki,Iran,805948477,Stub,84150000
Barzani family,Iran,805994428,Stub,84150000
Mojtaba Khamenei,Iran,806026264,C,84150000
Mohammad-Mehdi Abdekhodaei,Iran,806062546,Stub,84150000
Asadollah Badamchian,Iran,806064602,Stub,84150000
Masoud Nosrati,Iran,806100888,Stub,84150000
Morteza-Qoli Bayat,Iran,806349416,Start,84150000
Nahid Khodakarami,Iran,806397533,Stub,84150000
Hassan Rouhani,Iran,806397563,GA,84150000
Mohammad-Hossein Moghimi,Iran,806429221,Stub,84150000
Morteza Saghaeiannejad,Iran,806429338,Stub,84150000
Zahra Sadr-Azam Nouri,Iran,806438465,Stub,84150000
Fathollah Khan Akbar,Iran,806500816,Stub,84150000
Agha Mohammad Khan Qajar,Iran,806527070,FA,84150000
Mohammad-Reza Khatami,Iran,806532097,Start,84150000
Mohammad Reza Ameli Tehrani,Iran,806570875,Start,84150000
To the Youth in Europe and North America,Iran,806583963,GA,84150000
Seyed Zia Hashemi,Iran,806644374,Stub,84150000
Sattar Mahmoudi,Iran,806644440,Stub,84150000
Hossein Sheikholeslam,Iran,806818985,Stub,84150000
Majid Sharif Vaghefi,Iran,806820910,Start,84150000
Anvar Khamei,Iran,806821085,Stub,84150000
Foreign policy of the Mahmoud Ahmadinejad administration,Iran,806845558,B,84150000
International Conference to Review the Global Vision of the Holocaust,Iran,806851568,B,84150000
Asadollah Lajevardi,Iran,806934027,C,84150000
Fereydoun Djam,Iran,807047231,Start,84150000
Shapour Bakhtiar,Iran,807062439,GA,84150000
Gholamreza Mesbahi-Moghadam,Iran,807165035,Stub,84150000
Sadegh Zibakalam,Iran,807165341,C,84150000
Bojnord,Iran,807173546,Start,84150000
Tadj ol-Molouk,Iran,807204407,C,84150000
Ebrahim Nabavi,Iran,807260958,Start,84150000
Akbar Hashemi Rafsanjani,Iran,807261698,B,84150000
Abdul Rahman Ghassemlou,Iran,807280294,C,84150000
Habibollah Asgaroladi,Iran,807390609,Start,84150000
Hadi Gharaseyyed Romiani,Iran,807411358,Stub,84150000
Hadi Saei,Iran,807412503,C,84150000
Mohammad Reyshahri,Iran,807430032,C,84150000
Mohammad Hashemi,Iran,807461646,Stub,84150000
Mahmoud Ahmadinejad,Iran,807481450,B,84150000
List of Malta Labour Party leaders,Malta,561744402,Stub,522000
"List of members of the parliament of Malta, 2008–13",Malta,573710096,B,522000
Karl Chircop,Malta,715326916,Start,522000
Fortunato Mizzi,Malta,716099141,Stub,522000
Michael Dundon,Malta,716715928,Start,522000
Gino Cauchi,Malta,717114091,Start,522000
Daniel Piscopo,Malta,717614823,Stub,522000
Emmanuele Vitale,Malta,723489814,Start,522000
Justin John Camilleri,Malta,724307663,Stub,522000
William Savona,Malta,726543420,Stub,522000
Ċensu Galea,Malta,727086770,Start,522000
Michael Gonzi,Malta,727594628,Start,522000
Michael Refalo,Malta,734260518,Start,522000
Frank Portelli,Malta,739024593,Stub,522000
Quinton Scerri,Malta,740654203,Start,522000
Robert Cutajar,Malta,756724468,Stub,522000
Frederick Azzopardi,Malta,758493118,Stub,522000
Wenzu Mintoff,Malta,760138609,Start,522000
Michael Falzon (politician),Malta,760906887,Start,522000
Joe Grima (politician),Malta,765608580,Stub,522000
Tonio Borg,Malta,765924736,C,522000
Joe Borg,Malta,765924879,Start,522000
Ġużè Ellul Mercer,Malta,766678099,C,522000
Ugo Mifsud Bonnici,Malta,768206776,C,522000
Giovanni Felice,Malta,772920660,Start,522000
Anastasio Cuschieri,Malta,773395265,C,522000
Manwel Dimech,Malta,776471956,B,522000
Emmy Bezzina,Malta,777822062,Stub,522000
Dolores Cristina,Malta,778512401,Start,522000
Augusto Bartolo,Malta,778835116,Start,522000
Josie Muscat,Malta,778999627,Start,522000
Roberta Metsola,Malta,779422509,C,522000
Franco Debono,Malta,779777294,GA,522000
Mario de Marco,Malta,779929317,Start,522000
George Abela,Malta,780280022,C,522000
"List of members of the parliament of Malta, 2013–17",Malta,781599728,Start,522000
Philip Mifsud,Malta,782891088,Stub,522000
Myriam Spiteri Debono,Malta,783946610,Stub,522000
Silvio Schembri,Malta,784104870,Start,522000
Luigi Preziosi,Malta,784776831,Start,522000
Alfred Sant,Malta,784923421,C,522000
Jason Azzopardi,Malta,785105862,Start,522000
Karmenu Vella,Malta,785247482,C,522000
Angelo Farrugia,Malta,786261651,Start,522000
Francesco Masini,Malta,786287930,Start,522000
Giovanna Debono,Malta,787150757,Start,522000
Tonio Fenech,Malta,787151148,Start,522000
Austin Gatt,Malta,787151385,Start,522000
Robert Arrigo,Malta,787447241,Start,522000
Ninu Zammit,Malta,787623984,Start,522000
Harry Vassallo,Malta,788084286,Start,522000
Arnold Cassola,Malta,789764819,Start,522000
List of mayors of places in Malta,Malta,789774936,Start,522000
Marlene Mizzi,Malta,790608060,Start,522000
George Pullicino,Malta,790996868,Start,522000
Paul Borg Olivier,Malta,792161039,Start,522000
Pierre Jean Louis Ovide Doublet,Malta,792499011,C,522000
Carmelo Mifsud Bonnici,Malta,793193581,Start,522000
Joseph Cuschieri,Malta,794264967,C,522000
Sharon Ellul-Bonici,Malta,794740976,Stub,522000
Clyde Puli,Malta,794751639,Start,522000
Carmelo Abela,Malta,794791945,Start,522000
Miriam Dalli,Malta,796146601,Start,522000
Joe Debono Grech,Malta,796439084,Start,522000
List of heads of state of Malta,Malta,796811184,C,522000
Herbert Ganado,Malta,798872250,Start,522000
Norman Lowell,Malta,799301361,C,522000
Jeffrey Pullicino Orlando,Malta,799714837,Start,522000
Owen Bonnici,Malta,799715012,Start,522000
President of Malta,Malta,799891982,C,522000
First Ladies and Gentlemen of Malta,Malta,800349000,Stub,522000
Anthony Borg Barthet,Malta,800408269,Start,522000
Women in Maltese general elections,Malta,800553323,Start,522000
Eddie Fenech Adami,Malta,800660568,C,522000
Evarist Bartolo,Malta,800732220,Start,522000
Mabel Strickland,Malta,800781538,Start,522000
"Gerald Strickland, 1st Baron Strickland",Malta,801458847,C,522000
Dom Mintoff,Malta,801472553,C,522000
Joe Cassar,Malta,801538694,Start,522000
Francis Zammit Dimech,Malta,801700047,Stub,522000
George Vella,Malta,801715645,Start,522000
John Dalli,Malta,802663263,C,522000
Albert Hyzler,Malta,803410540,Stub,522000
Agatha Barbara,Malta,803410866,C,522000
Paul Xuereb,Malta,803411172,Start,522000
George Borg Olivier,Malta,803737342,C,522000
Karmenu Mifsud Bonnici,Malta,804486279,Start,522000
Ċensu Tabone,Malta,804515532,C,522000
Joseph Cefai,Malta,804699352,Start,522000
Anthony Mamo,Malta,804707771,Start,522000
Marlene Farrugia,Malta,805684686,C,522000
Joseph Muscat,Malta,805879451,B,522000
Marie-Louise Coleiro Preca,Malta,805960810,C,522000
Adrian Delia,Malta,806013513,Start,522000
Peter Paul Busuttil,Malta,806427741,Stub,522000
Simon Busuttil,Malta,806491860,C,522000
Charles Mangion,Malta,806887350,Start,522000
Guido de Marco,Malta,806964950,C,522000
Anton Buttigieg,Malta,807058740,Start,522000
Chris Fearne,Malta,807066543,Start,522000
Paul Boffa,Malta,807206410,Start,522000
Marquis of Amboage,Spain,564873005,Stub,47635000
Diego de Villalba y Toledo,Spain,645225697,Start,47635000
Rafael Simancas,Spain,650458255,Stub,47635000
"Salvador Bermúdez de Castro, 2nd Duke of Ripalda",Spain,698093715,Start,47635000
Manuel Martin (conquistador),Spain,699093655,Stub,47635000
Nemesi Marqués Oste,Spain,702974510,Stub,47635000
"Pedro de Alcántara Álvarez de Toledo, 13th Marquis of Villafranca",Spain,704888246,Stub,47635000
Montserrat Gibert,Spain,705244503,Stub,47635000
Bernardino de Mendoza,Spain,705924460,Start,47635000
Domingo Terán de los Ríos,Spain,706188219,Start,47635000
José Ignacio Pérez Sáenz,Spain,706597050,Stub,47635000
Hernando de Lerma,Spain,707148497,Start,47635000
Manuel Balcells i Díaz,Spain,707682063,Stub,47635000
Fernando León y Castillo,Spain,708101383,Stub,47635000
Jaime Milans del Bosch,Spain,708690221,Start,47635000
Nicolás Estévanez,Spain,709737974,Start,47635000
Euskal Heritarrok,Spain,709846247,Stub,47635000
Diego Delgadillo,Spain,709897069,Start,47635000
Pilar Manjón,Spain,710178397,Start,47635000
Rodrigo de Sosa,Spain,710228589,Stub,47635000
